1,23.535,25.2041,2,24.975,25.9514,3,31.455,32.9778,0,8.40033e+09,
1,23.885,25.2501,2,24.975,26.2763,3,31.455,33.0744,0,8.40079e+09,
1,23.885,25.3304,2,24.975,26.3539,3,31.455,33.0936,0,8.40254e+09,
1,22.855,25.3584,2,24.975,25.6922,3,29.355,33.1357,0,8.40431e+09,
1,22.835,25.3643,2,24.025,25.9402,3,29.355,33.183,0,8.40595e+09,
1,22.835,25.4571,2,24.025,25.6539,3,29.355,33.2736,0,8.40771e+09,
1,22.835,25.4897,2,22.255,25.6109,3,29.355,33.2803,0,8.40948e+09,
1,22.835,25.5503,2,22.255,25.5224,3,29.355,33.2772,0,8.41126e+09,
1,22.835,25.5492,2,22.255,25.4877,3,29.355,33.1475,0,8.41302e+09,
1,22.835,25.5885,2,22.255,25.3813,3,29.355,33.1015,0,8.41479e+09,
1,22.835,25.6086,2,22.255,25.4589,3,29.355,33.0848,0,8.41655e+09,
1,22.835,25.6138,2,22.255,25.6673,3,29.355,33.134,0,8.41831e+09,
1,22.835,25.6316,2,22.255,25.9459,3,29.355,33.1459,0,8.42007e+09,
1,22.835,25.6458,2,22.255,25.5947,3,29.355,33.3251,0,8.42184e+09,
1,22.835,25.6585,2,22.255,25.4237,3,29.355,33.3585,0,8.42361e+09,
1,22.835,25.7224,2,22.255,25.4797,3,29.355,33.3159,0,8.42537e+09,
1,22.835,25.811,2,22.255,25.5262,3,29.355,33.3345,0,8.42714e+09,
1,22.835,25.811,2,22.255,25.5262,3,29.355,33.3345,0,8.42891e+09,
1,22.835,25.9084,2,22.28,25.2373,3,29.355,33.4045,0,8.43068e+09,
1,22.845,25.9645,2,22.255,25.5311,3,29.335,33.4217,0,8.43246e+09,
1,22.845,26.0884,2,22.255,25.5656,3,29.045,33.5262,0,8.43422e+09,
1,22.845,26.0091,2,22.255,25.3185,3,29.045,33.6332,0,8.43598e+09,
1,22.845,25.9878,2,22.255,25.1946,3,29.045,33.8,0,8.43776e+09,
1,22.845,25.9219,2,22.255,25.0081,3,29.045,33.8477,0,8.43954e+09,
1,22.835,25.8231,2,21.595,25.5367,3,29.045,33.7991,0,8.44132e+09,
1,22.815,25.7784,2,21.595,25.8281,3,29.045,33.8094,0,8.44311e+09,
1,22.815,25.7852,2,21.635,25.8202,3,29.045,33.9136,0,8.44489e+09,
1,22.815,25.7507,2,21.685,25.9233,3,29.045,33.9136,0,8.44667e+09,
1,22.135,25.7558,2,21.93,25.7149,3,29.045,33.8963,0,8.44846e+09,
1,22.135,25.7369,2,21.915,25.7244,3,29.045,33.8906,0,8.45024e+09,
1,22.14,25.757,2,21.915,26.0386,3,29.045,33.8231,0,8.45203e+09,
1,22.16,25.7812,2,21.915,25.7255,3,28.415,33.7474,0,8.45381e+09,
1,22.155,25.7752,2,21.915,25.2821,3,28.415,33.6516,0,8.45555e+09,
1,22.155,25.722,2,21.915,24.6327,3,28.43,33.586,0,8.45733e+09,
1,22.155,25.6775,2,21.375,25.3482,3,28.415,33.4921,0,8.4591e+09,
1,22.135,25.6363,2,21.375,24.9497,3,28.415,33.5728,0,8.46088e+09,
1,22.155,25.6351,2,21.375,24.392,3,28.415,33.6975,0,8.46266e+09,
1,22.155,25.5925,2,21.185,24.656,3,28.415,33.7425,0,8.46441e+09,
1,22.135,25.5381,2,21.185,24.2821,3,28.42,33.8795,0,8.46619e+09,
1,22.135,25.4834,2,21.185,24.254,3,28.42,33.9338,0,8.46794e+09,
1,22.135,25.4055,2,21.185,24.227,3,28.415,33.9001,0,8.46971e+09,
1,22.135,25.2063,2,21.185,23.6158,3,28.415,33.8726,0,8.47146e+09,
1,22.135,25.217,2,21.075,23.605,3,28.415,33.8961,0,8.47321e+09,
1,22.135,25.295,2,20.755,23.468,3,28.415,33.8808,0,8.47494e+09,
1,22.135,25.3266,2,20.195,23.3056,3,28.415,33.9382,0,8.4767e+09,
1,22.135,25.34,2,20.205,23.7497,3,28.43,33.9812,0,8.47846e+09,
1,22.135,25.34,2,20.22,23.7497,3,28.44,33.9812,0,8.48021e+09,
1,22.155,25.3315,2,20.2,23.9126,3,28.415,33.9782,0,8.48197e+09,
1,22.14,25.3644,2,20.2,23.4648,3,28.415,33.9318,0,8.48372e+09,
1,22.13,25.4033,2,20.2,23.5975,3,28.415,33.9297,0,8.48546e+09,
1,22.145,25.4055,2,20.22,23.774,3,28.415,33.8939,0,8.4872e+09,
1,22.145,25.4411,2,20.2,23.7989,3,28.415,33.8798,0,8.48896e+09,
1,22.145,25.4976,2,20.215,23.434,3,28.415,33.9283,0,8.49071e+09,
1,22.145,25.4622,2,20.215,23.6976,3,28.415,33.9322,0,8.49246e+09,
1,22.145,25.5141,2,20.215,23.6509,3,28.415,33.9834,0,8.49421e+09,
1,22.145,25.5917,2,20.215,23.8127,3,28.415,33.9334,0,8.49596e+09,
1,22.145,25.6988,2,20.215,23.9485,3,28.415,33.9313,0,8.49772e+09,
1,22.145,25.7173,2,20.215,24.3568,3,28.415,34.0129,0,8.49948e+09,
1,22.145,25.6671,2,20.345,23.9865,3,28.415,34.0829,0,8.50125e+09,
1,22.145,25.6841,2,20.36,24.4306,3,28.415,34.2155,0,8.50301e+09,
1,22.145,25.682,2,20.36,24.4679,3,28.43,34.37,0,8.50478e+09,
1,22.145,25.6994,2,20.42,24.2749,3,28.43,34.5377,0,8.50655e+09,
1,22.145,25.6994,2,20.42,24.2749,3,28.43,34.5377,0,8.5083e+09,
1,22.145,25.8009,2,20.42,25.1762,3,28.43,34.7353,0,8.51009e+09,
1,22.145,25.9412,2,20.485,24.6339,3,28.43,34.8054,0,8.51188e+09,
1,22.145,25.9412,2,20.485,24.6339,3,28.43,34.8054,0,8.51367e+09,
1,22.145,25.9412,2,20.51,24.6339,3,28.43,34.8054,0,8.51546e+09,
1,22.145,26.0325,2,20.485,24.7158,3,28.43,34.9826,0,8.51725e+09,
1,22.145,26.0325,2,20.485,24.7158,3,28.43,34.9826,0,8.51904e+09,
1,22.145,26.1045,2,20.485,24.7611,3,28.43,35.0181,0,8.52085e+09,
1,22.145,26.1045,2,20.5,24.7611,3,28.43,35.0181,0,8.52264e+09,
1,22.145,26.2761,2,20.5,24.9787,3,28.43,35.0355,0,8.52445e+09,
1,22.145,26.3279,2,20.5,24.9191,3,28.43,35.0041,0,8.52626e+09,
1,22.145,26.3305,2,20.5,24.7766,3,28.43,34.7318,0,8.52807e+09,
1,22.145,26.3297,2,20.51,24.452,3,28.43,34.6587,0,8.52988e+09,
1,22.145,26.3765,2,20.485,24.7407,3,28.43,34.6234,0,8.53168e+09,
1,22.145,26.4323,2,20.49,24.2061,3,28.43,34.6971,0,8.53349e+09,
1,22.145,26.4323,2,20.49,24.2061,3,28.43,34.6971,0,8.5353e+09,
1,22.145,26.4275,2,20.485,24.6961,3,28.43,34.7962,0,8.53709e+09,
1,22.145,26.4275,2,20.485,24.6961,3,28.43,34.7962,0,8.5389e+09,
1,22.145,26.4275,2,20.49,24.6961,3,28.43,34.7962,0,8.54072e+09,
1,22.145,26.3281,2,20.49,24.1552,3,28.43,35.0922,0,8.54252e+09,
1,22.145,26.3281,2,20.47,24.1552,3,28.43,35.0922,0,8.54434e+09,
1,22.145,26.292,2,20.42,24.2797,3,28.43,35.3039,0,8.54614e+09,
1,22.145,26.2748,2,20.44,23.9904,3,28.43,35.3413,0,8.54797e+09,
1,22.145,26.2942,2,20.435,24.1493,3,28.435,35.2784,0,8.54978e+09,
1,22.145,26.3529,2,20.435,24.3761,3,28.435,35.2384,0,8.55159e+09,
1,22.145,26.4109,2,20.435,24.023,3,28.435,35.2793,0,8.55341e+09,
1,22.145,26.4559,2,20.435,24.0594,3,28.435,35.332,0,8.55523e+09,
1,22.15,26.5447,2,20.435,23.8213,3,28.435,35.3271,0,8.55704e+09,
1,22.13,26.6395,2,20.41,23.9638,3,28.435,35.2781,0,8.55886e+09,
1,22.135,26.7572,2,20.42,24.0099,3,28.435,35.1516,0,8.56071e+09,
1,22.145,26.8701,2,20.42,24.7231,3,28.435,34.9691,0,8.56255e+09,
1,22.145,26.9486,2,20.42,24.9783,3,28.435,34.8921,0,8.56439e+09,
1,22.145,27.0743,2,20.42,24.6679,3,28.435,34.9316,0,8.56623e+09,
1,22.145,27.1201,2,20.42,24.5813,3,28.435,34.9908,0,8.56806e+09,
1,22.145,27.167,2,20.42,24.7433,3,28.435,34.9786,0,8.5699e+09,
1,22.145,27.2198,2,20.42,24.6779,3,28.435,34.9373,0,8.57174e+09,
1,22.145,27.2198,2,20.42,24.6779,3,28.435,34.9373,0,8.57358e+09,
1,22.15,27.3076,2,20.425,24.8807,3,28.435,34.9939,0,8.57542e+09,
1,22.13,27.3966,2,20.425,25.0642,3,28.435,34.9771,0,8.57726e+09,
1,22.13,27.5065,2,20.425,24.7146,3,28.435,34.9452,0,8.57913e+09,
1,22.13,27.6931,2,20.425,24.8312,3,28.435,35.1139,0,8.58098e+09,
1,22.13,27.7127,2,20.425,24.4882,3,28.435,35.1525,0,8.58283e+09,
1,22.15,27.7127,2,20.425,24.4882,3,28.435,35.1525,0,8.58467e+09,
