3,1,26.975,25.3304,2,26.975,26.3539,3,26.975,33.0936,0,8.40288e+09,
3,1,26.385,25.3304,2,25.645,26.3539,3,29.125,33.0936,0,8.40577e+09,
3,1,26.245,25.3304,2,25.725,26.3539,3,31.455,33.0936,0,8.40835e+09,
4,1,25.33,25.3584,2,26.35,25.6922,3,32.79,33.1357,0,8.40551e+09,
5,1,25.33,25.3643,2,25.69,25.9402,3,33.215,33.183,0,8.37285e+09,
6,1,25.33,25.4571,2,25.69,25.6539,3,33.18,33.2736,0,8.34897e+09,
7,1,25.33,25.4897,2,25.715,25.6109,3,33.18,33.2803,0,8.35747e+09,
8,1,25.33,25.5503,2,25.715,25.5224,3,33.18,33.2772,0,8.36979e+09,
9,1,25.33,25.5492,2,25.715,25.4877,3,33.18,33.1475,0,8.38638e+09,
10,1,25.33,25.5885,2,25.715,25.3813,3,33.14,33.1015,0,8.40253e+09,
11,1,25.33,25.6086,2,25.715,25.4589,3,33.1,33.0848,0,8.42666e+09,
12,1,25.33,25.6138,2,25.715,25.6673,3,33.08,33.134,0,8.45595e+09,
13,1,25.33,25.6316,2,25.715,25.9459,3,33.08,33.1459,0,8.4922e+09,
14,1,25.33,25.6495,2,25.94,25.7321,3,33.08,33.2697,0,8.43179e+09,
15,1,25.33,25.6458,2,25.73,25.5947,3,33.08,33.3251,0,8.46599e+09,
16,1,25.33,25.6585,2,27.135,25.4237,3,33.08,33.3585,0,8.46599e+09,
17,1,25.33,25.7224,2,25.46,25.4797,3,33.08,33.3159,0,8.20394e+09,
18,1,25.33,25.811,2,25.47,25.5262,3,33.08,33.3345,0,8.22833e+09,
19,1,25.33,25.9084,2,25.52,25.2373,3,33.08,33.4045,0,8.25701e+09,
20,1,25.33,25.9645,2,25.245,25.5311,3,33.08,33.4217,0,8.25701e+09,
21,1,25.33,26.0884,2,25.53,25.5656,3,33.08,33.5262,0,8.11038e+09,
22,1,25.33,26.0091,2,25.56,25.3185,3,33.08,33.6332,0,8.02751e+09,
23,1,25.33,25.9878,2,25.31,25.1946,3,33.08,33.8,0,8.02729e+09,
24,1,25.33,25.9219,2,25.19,25.0081,3,33.08,33.8477,0,8.04818e+09,
25,1,25.33,25.8231,2,25,25.5367,3,33.08,33.7991,0,8.0563e+09,
26,1,25.33,25.7784,2,25.53,25.8281,3,33.08,33.8094,0,8.0563e+09,
27,1,25.33,25.7852,2,25.82,25.8202,3,33.08,33.9136,0,8.08018e+09,
28,1,25.33,25.7507,2,25.82,25.9233,3,33.08,33.9136,0,8.10621e+09,
29,1,25.33,25.7558,2,25.92,25.7149,3,33.08,33.8963,0,8.0955e+09,
30,1,25.33,25.7369,2,25.71,25.7244,3,33.08,33.8906,0,8.12008e+09,
31,1,25.33,25.757,2,25.71,26.0386,3,33.08,33.8231,0,8.14811e+09,
32,1,25.33,25.7812,2,25.71,25.7255,3,33.08,33.7474,0,8.17852e+09,
33,1,25.33,25.7752,2,25.71,25.2821,3,33.08,33.6516,0,8.20833e+09,
34,1,25.33,25.722,2,25.265,24.6327,3,33.08,33.586,0,8.2141e+09,
35,1,25.33,25.6775,2,24.63,25.3482,3,33.08,33.4921,0,8.20175e+09,
36,1,25.33,25.6574,2,25.32,24.9313,3,33.08,33.538,0,8.22546e+09,
37,1,25.33,25.6363,2,24.935,24.9497,3,33.08,33.5728,0,8.26135e+09,
38,1,25.33,25.6351,2,25.035,24.392,3,33.08,33.6975,0,8.30699e+09,
39,1,25.33,25.5925,2,24.63,24.656,3,33.08,33.7425,0,8.31159e+09,
40,1,25.33,25.5381,2,24.65,24.2821,3,33.08,33.8795,0,8.31159e+09,
41,1,25.33,25.4834,2,24.665,24.254,3,33.08,33.9338,0,8.39011e+09,
42,1,25.33,25.4055,2,24.265,24.227,3,33.08,33.9001,0,8.43633e+09,
43,1,25.33,25.278,2,24.265,24.0127,3,33.08,33.8551,0,8.46922e+09,
44,1,25.31,25.2063,2,24.015,23.6158,3,33.08,33.8726,0,8.50926e+09,
45,1,25.2,25.217,2,23.615,23.605,3,33.08,33.8961,0,8.56511e+09,
46,1,25.23,25.2632,2,25.055,23.7738,3,33.08,33.8856,0,8.6823e+09,
47,1,25.26,25.295,2,23.775,23.468,3,33.08,33.8808,0,8.71575e+09,
48,1,25.26,25.3266,2,23.495,23.3056,3,33.08,33.9382,0,8.71575e+09,
49,1,25.26,25.34,2,23.335,23.7497,3,33.08,33.9812,0,8.87746e+09,
50,1,25.26,25.3315,2,23.745,23.9126,3,33.08,33.9782,0,8.87746e+09,
51,1,25.26,25.3644,2,23.92,23.4648,3,33.08,33.9318,0,9.1021e+09,
52,1,25.26,25.4033,2,23.525,23.5975,3,33.08,33.9297,0,9.1021e+09,
53,1,25.26,25.4055,2,24.325,23.774,3,33.08,33.8939,0,9.45916e+09,
54,1,25.26,25.4411,2,25.275,23.7989,3,33.08,33.8798,0,9.64492e+09,
55,1,25.26,25.4665,2,23.795,23.5565,3,33.08,33.9302,0,9.86124e+09,
56,1,25.26,25.4976,2,23.57,23.434,3,33.08,33.9283,0,9.86124e+09,
57,1,25.26,25.4622,2,23.975,23.6976,3,33.08,33.9322,0,1.02451e+10,
58,1,25.26,25.5141,2,23.735,23.6509,3,33.08,33.9834,0,1.04783e+10,
59,1,25.26,25.5917,2,24.515,23.8127,3,33.08,33.9334,0,1.0731e+10,
60,1,25.26,25.6988,2,23.82,23.9485,3,33.08,33.9313,0,1.0731e+10,
61,1,25.26,25.7144,2,24.57,24.0278,3,33.08,34.034,0,1.12005e+10,
62,1,25.26,25.7173,2,24.195,24.3568,3,33.08,34.0129,0,1.14297e+10,
63,1,25.26,25.6671,2,24.365,23.9865,3,33.08,34.0829,0,1.16529e+10,
64,1,25.26,25.6841,2,24.085,24.4306,3,33.08,34.2155,0,1.18924e+10,
65,1,25.26,25.682,2,25.755,24.4679,3,33.08,34.37,0,1.21077e+10,
66,1,25.26,25.6994,2,24.465,24.2749,3,33.08,34.5377,0,1.22363e+10,
67,1,25.26,25.7255,2,24.705,24.2666,3,33.08,34.6762,0,1.23937e+10,
68,1,25.26,25.8009,2,25.595,25.1762,3,33.08,34.7353,0,1.26058e+10,
69,1,25.26,25.9412,2,26.005,24.6339,3,33.08,34.8054,0,1.28089e+10,
70,1,25.26,26.0325,2,25.18,24.7158,3,33.08,34.9826,0,1.28089e+10,
71,1,25.26,26.1045,2,25.18,24.7611,3,33.08,35.0181,0,1.32858e+10,
72,1,25.26,26.1999,2,25.18,24.7141,3,33.08,35.1063,0,1.35841e+10,
73,1,25.26,26.2761,2,26.235,24.9787,3,33.08,35.0355,0,1.38865e+10,
74,1,25.26,26.3279,2,25.275,24.9191,3,33.08,35.0041,0,1.38865e+10,
75,1,25.26,26.3463,2,25.175,24.7763,3,33.08,34.8425,0,1.38976e+10,
76,1,25.26,26.3305,2,25.175,24.7766,3,33.08,34.7318,0,1.4275e+10,
77,1,25.26,26.3297,2,25.175,24.452,3,33.08,34.6587,0,1.46604e+10,
80,1,25.26,26.4323,2,25.195,24.2061,3,33.08,34.6971,0,1.46604e+10,
80,1,25.26,26.4323,2,25.195,24.2061,3,33.08,34.6971,0,1.46437e+10,
80,1,25.26,26.4323,2,25.195,24.2061,3,33.08,34.6971,0,1.4671e+10,
81,1,25.26,26.4275,2,25.195,24.6961,3,33.08,34.7962,0,1.48249e+10,
82,1,25.26,26.3858,2,25.195,24.1886,3,33.08,34.9106,0,1.52777e+10,
83,1,25.26,26.3281,2,24.355,24.1552,3,33.08,35.0922,0,1.57347e+10,
84,1,25.26,26.292,2,24.515,24.2797,3,33.08,35.3039,0,1.59376e+10,
