1,24.815,25.2041,2,24.815,25.9514,3,31.47,32.9778,0,8.4e+09,
1,23.815,25.2501,2,26.635,26.2763,3,31.475,33.0744,0,8.40279e+09,
1,24.145,25.3304,2,26.35,26.3539,3,31.475,33.0936,0,8.40504e+09,
1,25.97,25.3584,2,26.35,25.6922,3,31.475,33.1357,0,8.4076e+09,
1,24.815,25.3643,2,24.885,25.9402,3,31.475,33.183,0,8.40992e+09,
1,27.085,25.4571,2,24.915,25.6539,3,31.475,33.2736,0,8.41228e+09,
1,26.405,25.4897,2,25.655,25.6109,3,31.475,33.2803,0,8.41419e+09,
1,27.08,25.5503,2,25.61,25.5224,3,31.475,33.2772,0,8.41654e+09,
1,26.38,25.5492,2,24.695,25.4877,3,31.475,33.1475,0,8.41872e+09,
1,27.07,25.5885,2,26.38,25.3813,3,32.75,33.1015,0,8.42081e+09,
1,25.185,25.6086,2,25.385,25.4589,3,32.77,33.0848,0,8.42264e+09,
1,25.595,25.6138,2,25.92,25.6673,3,32.77,33.134,0,8.42471e+09,
1,25.605,25.6316,2,25.255,25.9459,3,32.77,33.1459,0,8.42692e+09,
1,25.62,25.6495,2,26.415,25.7321,3,32.77,33.2697,0,8.42913e+09,
1,25.635,25.6458,2,25.08,25.5947,3,32.77,33.3251,0,8.43156e+09,
1,25.635,25.6585,2,25.085,25.4237,3,32.77,33.3585,0,8.43397e+09,
1,25.925,25.7224,2,26.905,25.4797,3,32.77,33.3159,0,8.43632e+09,
1,24.255,25.811,2,23.845,25.5262,3,32.77,33.3345,0,8.43842e+09,
1,24.885,25.9084,2,23.855,25.2373,3,35.495,33.4045,0,8.43846e+09,
1,25.05,25.9645,2,24.7,25.5311,3,32.665,33.4217,0,8.44085e+09,
1,25.765,26.0884,2,24.705,25.5656,3,32.675,33.5262,0,8.44217e+09,
1,27.76,26.0091,2,24.74,25.3185,3,32.675,33.6332,0,8.44419e+09,
1,27.065,25.9878,2,24.755,25.1946,3,32.675,33.8,0,8.44637e+09,
1,26.145,25.9219,2,24.945,25.0081,3,32.675,33.8477,0,8.44843e+09,
1,25.905,25.8231,2,24.945,25.5367,3,32.675,33.7991,0,8.45005e+09,
1,25.835,25.7784,2,24.945,25.8281,3,32.675,33.8094,0,8.45236e+09,
1,25.245,25.7852,2,25.615,25.8202,3,32.675,33.9136,0,8.45469e+09,
1,25.425,25.7507,2,25.655,25.9233,3,33.175,33.9136,0,8.45625e+09,
1,25.545,25.7558,2,26.34,25.7149,3,33.195,33.8963,0,8.45861e+09,
1,25.63,25.7369,2,25.735,25.7244,3,33.195,33.8906,0,8.45857e+09,
1,26.175,25.757,2,25.72,26.0386,3,33.195,33.8231,0,8.45804e+09,
1,25.445,25.7812,2,25.845,25.7255,3,33.195,33.7474,0,8.46005e+09,
1,25.78,25.7752,2,25.8,25.2821,3,33.195,33.6516,0,8.46187e+09,
1,25.77,25.722,2,25.28,24.6327,3,33.195,33.586,0,8.46434e+09,
1,24.405,25.6775,2,24.91,25.3482,3,33.195,33.4921,0,8.4647e+09,
1,24.775,25.6574,2,24.975,24.9313,3,35.75,33.538,0,8.46349e+09,
1,25.125,25.6363,2,24.935,24.9497,3,33.035,33.5728,0,8.46501e+09,
1,25.285,25.6351,2,24.935,24.392,3,33.035,33.6975,0,8.46725e+09,
1,26.87,25.5925,2,24.48,24.656,3,33.035,33.7425,0,8.46968e+09,
1,25.345,25.5381,2,24.65,24.2821,3,33.035,33.8795,0,8.471e+09,
1,25.355,25.4834,2,24.29,24.254,3,33.035,33.9338,0,8.47186e+09,
1,25.35,25.4055,2,24.255,24.227,3,33.035,33.9001,0,8.47204e+09,
1,25.35,25.278,2,24.22,24.0127,3,33.035,33.8551,0,8.47242e+09,
1,25.29,25.2063,2,22.41,23.6158,3,33.035,33.8726,0,8.47371e+09,
1,24.995,25.217,2,23.55,23.605,3,31.865,33.8961,0,8.47254e+09,
1,25.015,25.2632,2,23.565,23.7738,3,33.515,33.8856,0,8.47355e+09,
1,25.01,25.295,2,23.565,23.468,3,33.515,33.8808,0,8.47482e+09,
1,25.01,25.3266,2,23.305,23.3056,3,33.515,33.9382,0,8.47721e+09,
1,25.015,25.34,2,23.3,23.7497,3,33.515,33.9812,0,8.47891e+09,
1,25.01,25.3315,2,23.55,23.9126,3,33.515,33.9782,0,8.48156e+09,
1,25.015,25.3644,2,25.07,23.4648,3,33.515,33.9318,0,8.48348e+09,
1,25.015,25.4033,2,23.48,23.5975,3,33.515,33.9297,0,8.48538e+09,
1,25.01,25.4055,2,23.595,23.774,3,34.68,33.8939,0,8.48716e+09,
1,25.015,25.4411,2,23.815,23.7989,3,33.805,33.8798,0,8.48855e+09,
1,25.015,25.4665,2,23.79,23.5565,3,33.815,33.9302,0,8.49124e+09,
1,25.015,25.4976,2,24.605,23.434,3,33.815,33.9283,0,8.4941e+09,
1,25.015,25.4622,2,23.585,23.6976,3,33.815,33.9322,0,8.49625e+09,
1,25.01,25.5141,2,23.62,23.6509,3,33.815,33.9834,0,8.49803e+09,
1,25.015,25.5917,2,25.405,23.8127,3,33.815,33.9334,0,8.50087e+09,
1,25.015,25.6988,2,23.575,23.9485,3,33.815,33.9313,0,8.5014e+09,
1,25.01,25.7144,2,23.94,24.0278,3,33.815,34.034,0,8.50277e+09,
1,25.015,25.7173,2,24.645,24.3568,3,33.845,34.0129,0,8.50555e+09,
1,25.01,25.6671,2,24.59,23.9865,3,36.27,34.0829,0,8.50652e+09,
1,25.015,25.6841,2,24.075,24.4306,3,33.41,34.2155,0,8.50988e+09,
1,25.01,25.682,2,24.4,24.4679,3,33.41,34.37,0,8.51171e+09,
1,25.015,25.6994,2,24.405,24.2749,3,33.41,34.5377,0,8.5147e+09,
1,25.01,25.7255,2,24.345,24.2666,3,33.41,34.6762,0,8.51796e+09,
1,25.015,25.8009,2,24.27,25.1762,3,33.41,34.7353,0,8.52002e+09,
1,25.01,25.9412,2,24.485,24.6339,3,33.41,34.8054,0,8.52267e+09,
1,25.015,26.0325,2,25.215,24.7158,3,35.8,34.9826,0,8.52597e+09,
1,25.01,26.1045,2,24.75,24.7611,3,33.09,35.0181,0,8.52716e+09,
1,25.015,26.1999,2,24.755,24.7141,3,33.095,35.1063,0,8.53013e+09,
1,25.01,26.2761,2,24.72,24.9787,3,33.095,35.0355,0,8.53376e+09,
1,25.015,26.3279,2,25.96,24.9191,3,33.095,35.0041,0,8.53715e+09,
1,25.01,26.3463,2,25.095,24.7763,3,33.095,34.8425,0,8.54016e+09,
1,25.015,26.3305,2,24.81,24.7766,3,33.095,34.7318,0,8.54385e+09,
1,25.01,26.3297,2,24.775,24.452,3,33.095,34.6587,0,8.54716e+09,
1,25.015,26.3765,2,24.6,24.7407,3,33.095,34.6234,0,8.55047e+09,
1,25.01,26.4261,2,24.7,24.5898,3,33.575,34.642,0,8.5541e+09,
1,25.015,26.4323,2,24.59,24.2061,3,33.895,34.6971,0,8.5574e+09,
1,25.01,26.4275,2,24.205,24.6961,3,33.895,34.7962,0,8.56108e+09,
1,25.015,26.3858,2,24.21,24.1886,3,33.895,34.9106,0,8.56474e+09,
1,25.01,26.3281,2,24.18,24.1552,3,33.895,35.0922,0,8.56735e+09,
1,25.015,26.292,2,24.15,24.2797,3,33.895,35.3039,0,8.57114e+09,
1,25.01,26.2748,2,25.205,23.9904,3,33.895,35.3413,0,8.57492e+09,
1,25.015,26.2942,2,23.99,24.1493,3,33.895,35.2784,0,8.57816e+09,
1,25.01,26.3529,2,24.13,24.3761,3,34.62,35.2384,0,8.58194e+09,
1,25.015,26.4109,2,24.135,24.023,3,36.975,35.2793,0,8.58568e+09,
1,25.01,26.4559,2,24.02,24.0594,3,34.065,35.332,0,8.5897e+09,
1,25.015,26.5447,2,24.03,23.8213,3,34.065,35.3271,0,8.5931e+09,
1,25.01,26.6395,2,23.915,23.9638,3,34.065,35.2781,0,8.59708e+09,
1,25.015,26.7572,2,23.93,24.0099,3,34.065,35.1516,0,8.60084e+09,
1,25.01,26.8701,2,23.935,24.7231,3,34.065,34.9691,0,8.60493e+09,
1,25.015,26.9486,2,23.935,24.9783,3,34.065,34.8921,0,8.60909e+09,
